user,timestampUsec,time,authorbadge,text,purchaseAmount,type,video_id,Chat_No
an just,1590158647107076,1:25:41,,ルフィだ,,NORMALCHAT,zIE7aA0n3jg,3751
oki oki,1590158649124441,1:25:43,,ぴこちゃん、寝相ww,,NORMALCHAT,zIE7aA0n3jg,3752
白鳥令子,1590158649264688,1:25:44,,普通でいて協力してくれる人を大事にする感じ,,NORMALCHAT,zIE7aA0n3jg,3753
じゆり,1590158650996031,1:25:45,,ぬこさんかわいい,,NORMALCHAT,zIE7aA0n3jg,3754
PlayLists,1590158651247033,1:25:46,メンバー（1 か月）,よかったですね！,,NORMALCHAT,zIE7aA0n3jg,3755
ドッカンバトル完全無課金攻略2000日 ACT,1590158653292040,1:25:48,,猫ちゃん好きな食べ物なんだろ?????,,NORMALCHAT,zIE7aA0n3jg,3756
yaco yaco,1590158656242010,1:25:51,,ピコたん可愛すぎ??,,NORMALCHAT,zIE7aA0n3jg,3757
伊東慶子,1590158657082912,1:25:51,,流れが早い,,NORMALCHAT,zIE7aA0n3jg,3758
まりこす,1590158657480520,1:25:52,新規メンバー,電子書籍書くとかすごーい！,,NORMALCHAT,zIE7aA0n3jg,3759
青木政一郎,1590158658171013,1:25:53,,ヌコサンミコサンピコサン好きです.........,,NORMALCHAT,zIE7aA0n3jg,3760
めぐ????,1590158661038415,1:25:55,,足、びよ～んw,,NORMALCHAT,zIE7aA0n3jg,3761
花の呼吸ゴリエママ,1590158661498488,1:25:56,,キラメイジャー,,NORMALCHAT,zIE7aA0n3jg,3762
さくらねこの家,1590158664258196,1:25:59,,ピコたんは自由でかわゆー！,,NORMALCHAT,zIE7aA0n3jg,3763
wol,1590158667455543,1:26:02,モデレーター,あいうえお あいうえおさんアドラーが1番好きだそうです,,NORMALCHAT,zIE7aA0n3jg,3764
Kanata/R10 Channel,1590158670578044,1:26:05,,また具体性がないですよ。,,NORMALCHAT,zIE7aA0n3jg,3765
タリモゲームズ,1590158671358764,1:26:06,,かっこいいよいしょの言い方,,NORMALCHAT,zIE7aA0n3jg,3766
みーやん,1590158673206485,1:26:08,,笑,,NORMALCHAT,zIE7aA0n3jg,3767
らむね,1590158677362836,1:26:12,,ピコたん安定の寝相のわるさ?,,NORMALCHAT,zIE7aA0n3jg,3768
AJ,1590158682812621,1:26:17,,師匠、座っていただき3猫+師匠で見たいです,,NORMALCHAT,zIE7aA0n3jg,3769
木村拓哉,1590158683091857,1:26:17,,参考になります！,,NORMALCHAT,zIE7aA0n3jg,3770
アルフォート,1590158686874918,1:26:21,,こんばんはー,,NORMALCHAT,zIE7aA0n3jg,3771
伊東慶子,1590158688814514,1:26:23,,ダイゴさん早口みたい,,NORMALCHAT,zIE7aA0n3jg,3772
ハッピースマイル,1590158688825663,1:26:23,,きなこ色、ぺろぺろー,,NORMALCHAT,zIE7aA0n3jg,3773
マブチャンネル,1590158689368141,1:26:24,,師匠は睡眠中どんな夢を見ましたか？きいてみたいです！,,NORMALCHAT,zIE7aA0n3jg,3774
ゆか,1590158689598556,1:26:24,,大野君いい人よね,,NORMALCHAT,zIE7aA0n3jg,3775
ちゃらあい,1590158691943395,1:26:26,,超絶早口,,NORMALCHAT,zIE7aA0n3jg,3776
すきっぷぅ,1590158692119818,1:26:27,,みんなかわいいー,,NORMALCHAT,zIE7aA0n3jg,3777
Nami Singley,1590158696324991,1:26:31,,ぴこたん足がぴーん,,NORMALCHAT,zIE7aA0n3jg,3778
みーやん,1590158697235748,1:26:32,,かわいい～,,NORMALCHAT,zIE7aA0n3jg,3779
ぽぽん屋店長,1590158698032807,1:26:32,,明日に希望が持てない。,,NORMALCHAT,zIE7aA0n3jg,3780
じゆり,1590158699573228,1:26:34,,ぴこたん笑笑,,NORMALCHAT,zIE7aA0n3jg,3781
Ling Ling,1590158699659414,1:26:34,,未来は変えられる,,NORMALCHAT,zIE7aA0n3jg,3782
KK855KK,1590158699863539,1:26:34,,かわいいいいいいい,,NORMALCHAT,zIE7aA0n3jg,3783
とろろいもこ,1590158699882701,1:26:34,メンバー（1 か月）,足！,,NORMALCHAT,zIE7aA0n3jg,3784
たちゅぎー,1590158699932450,1:26:34,,DaiGoさんの本を読んで人生が変わりました。ありがとうございます。,,NORMALCHAT,zIE7aA0n3jg,3785
Victoria Blue,1590158700924320,1:26:35,,?,,NORMALCHAT,zIE7aA0n3jg,3786
しまんちゅ,1590158701373574,1:26:36,,めっちゃ本買って読んだら自信につながりましたありがとうございました,,NORMALCHAT,zIE7aA0n3jg,3787
しろくま,1590158701403546,1:26:36,,ビヨーン,,NORMALCHAT,zIE7aA0n3jg,3788
T Tam,1590158702666206,1:26:37,,メンタルラボどこです？,,NORMALCHAT,zIE7aA0n3jg,3789
おんぼろちゃん,1590158703460221,1:26:38,,ぴょー,,NORMALCHAT,zIE7aA0n3jg,3790
白鳥令子,1590158704578340,1:26:39,,イケイケだと、こちらにもメリットないとウンザリ,,NORMALCHAT,zIE7aA0n3jg,3791
Bird's tale by Yoh_zo,1590158704599581,1:26:39,,かわいいわーはみでてて,,NORMALCHAT,zIE7aA0n3jg,3792
花の呼吸ゴリエママ,1590158705134929,1:26:40,,受け入れられない過去を受け入れるφ(．．)ﾒﾓﾒﾓ,,NORMALCHAT,zIE7aA0n3jg,3793
K.ユキ,1590158706561805,1:26:41,,はみ出してる,,NORMALCHAT,zIE7aA0n3jg,3794
N,1590158706729821,1:26:41,,ねぞうかわゆい,,NORMALCHAT,zIE7aA0n3jg,3795
hiro *,1590158707456493,1:26:42,,足がw,,NORMALCHAT,zIE7aA0n3jg,3796
fumi,1590158708234083,1:26:43,メンバー（2 か月）,かわいい,,NORMALCHAT,zIE7aA0n3jg,3797
mai313 mkg,1590158708460184,1:26:43,,足?,,NORMALCHAT,zIE7aA0n3jg,3798
まぴ,1590158708590932,1:26:43,,足可愛いー?,,NORMALCHAT,zIE7aA0n3jg,3799
yaco yaco,1590158710505275,1:26:45,,ピコたん可愛すぎる??,,NORMALCHAT,zIE7aA0n3jg,3800
Mカフェ,1590158711044733,1:26:45,,猫目線カメラにしてほしい,,NORMALCHAT,zIE7aA0n3jg,3801
Bird's tale by Yoh_zo,1590158718237587,1:26:53,,つまみたい。あの足。,,NORMALCHAT,zIE7aA0n3jg,3802
tam tam,1590158719936426,1:26:54,,ぴこちゃんのはみだしかわいい,,NORMALCHAT,zIE7aA0n3jg,3803
大豆丸,1590158720142246,1:26:54,,寝相かわいー,,NORMALCHAT,zIE7aA0n3jg,3804
アルフォート,1590158720488914,1:26:55,,こんばんわ,,NORMALCHAT,zIE7aA0n3jg,3805
ちゃらあい,1590158721794577,1:26:56,,笑ってしまった,,NORMALCHAT,zIE7aA0n3jg,3806
ゆか,1590158724588081,1:26:59,,足w,,NORMALCHAT,zIE7aA0n3jg,3807
pin key,1590158724691396,1:26:59,,はみでる???,,NORMALCHAT,zIE7aA0n3jg,3808
藤長博子,1590158724863498,1:26:59,,デンタルエステとかされてる歯科クリニックがありましたよ?,,NORMALCHAT,zIE7aA0n3jg,3809
ふくまさ,1590158725658618,1:27:00,,アベンジャーズ,,NORMALCHAT,zIE7aA0n3jg,3810
アルフォート,1590158728133492,1:27:03,,,,NORMALCHAT,zIE7aA0n3jg,3811
DXまこつ,1590158728434932,1:27:03,,最近アンチに困ったルン,,NORMALCHAT,zIE7aA0n3jg,3812
ハッピースマイル,1590158730356997,1:27:05,,こんな早口で酸欠ならへんのかな。,,NORMALCHAT,zIE7aA0n3jg,3813
にわしゅう,1590158731794486,1:27:06,,メントレラボかな？,,NORMALCHAT,zIE7aA0n3jg,3814
Nami Singley,1590158732078679,1:27:06,,DaiGo先生の早口に慣れているおかげて、オンライン授業は基本１．５倍速で受講できます。ありがとうございます。,,NORMALCHAT,zIE7aA0n3jg,3815
ふくまさ,1590158737348726,1:27:12,,アベンジャーズ,,NORMALCHAT,zIE7aA0n3jg,3816
K.ユキ,1590158737878476,1:27:12,,性格の出る寝かた,,NORMALCHAT,zIE7aA0n3jg,3817
まりこす,1590158739229524,1:27:14,新規メンバー,(同じこと聞いちゃう…??),,NORMALCHAT,zIE7aA0n3jg,3818
haru potter,1590158741625626,1:27:16,,同じこと２回聞いてくる奴きらい,,NORMALCHAT,zIE7aA0n3jg,3819
散歩道,1590158742943679,1:27:17,,へぇ～って話ですよね,,NORMALCHAT,zIE7aA0n3jg,3820
みーやん,1590158744661910,1:27:19,,,,NORMALCHAT,zIE7aA0n3jg,3821
花の呼吸ゴリエママ,1590158745078421,1:27:19,,自分の心を広げたい???,,NORMALCHAT,zIE7aA0n3jg,3822
ふくまさ,1590158745093122,1:27:19,,あ,,NORMALCHAT,zIE7aA0n3jg,3823
wol,1590158745439343,1:27:20,モデレーター,?是基于科学的?答??。,,NORMALCHAT,zIE7aA0n3jg,3824
_ももちゃん,1590158745474880,1:27:20,,熱を出した時食事等どうしてますか？糖質が多いポカリとか飲みますか？,￥250,SUPERCHAT,zIE7aA0n3jg,3825
Orie M,1590158746765204,1:27:21,,メモをとれ！,,NORMALCHAT,zIE7aA0n3jg,3826
秘真,1590158748742070,1:27:23,新規メンバー,ぴこちゃん??,,NORMALCHAT,zIE7aA0n3jg,3827
K.,1590158749256305,1:27:24,,説明は間違いなかったのか,,NORMALCHAT,zIE7aA0n3jg,3828
リカ,1590158751411688,1:27:26,,足可愛いーぴこさん！,,NORMALCHAT,zIE7aA0n3jg,3829
さくら,1590158753970679,1:27:28,,ラディカルアクセプタンス？,,NORMALCHAT,zIE7aA0n3jg,3830
ありさ,1590158756071353,1:27:30,,モフモフしたい?,,NORMALCHAT,zIE7aA0n3jg,3831
よんよん,1590158756928863,1:27:31,,瞑想でメンタル強くなるんですね！,,NORMALCHAT,zIE7aA0n3jg,3832
すきっぷぅ,1590158757386953,1:27:32,,はっきり言ってくれる,,NORMALCHAT,zIE7aA0n3jg,3833
ネコと迎合せよ,1590158757735368,1:27:32,,お,,NORMALCHAT,zIE7aA0n3jg,3834
チョコミント,1590158760491015,1:27:35,,グループLINEでたわいも無い会話が続くのが苦痛で仕方ありません。あまりにも自分だけ会話に入らないのも感じが悪いし、かと言って抜け出すのも感じが悪いのでグループにいますが、正直だるいです。人間関係煩わしいです。daigoさんならどうしますか？,"￥2,440",SUPERCHAT,zIE7aA0n3jg,3835
yoh-yoh,1590158763382585,1:27:38,メンバー（1 か月）,ナイス?,,NORMALCHAT,zIE7aA0n3jg,3836
mick,1590158766178462,1:27:41,,前も言ったよね？とかメモして。とか言っちゃう,,NORMALCHAT,zIE7aA0n3jg,3837
hito AA,1590158767755233,1:27:42,,たしかに,,NORMALCHAT,zIE7aA0n3jg,3838
リカ,1590158768822286,1:27:43,,えしっぽ？,,NORMALCHAT,zIE7aA0n3jg,3839
ちゃありー,1590158769327042,1:27:44,,なるほど,,NORMALCHAT,zIE7aA0n3jg,3840
りぃぽん,1590158769433727,1:27:44,,ぴこちゃんは自由なネコちゃんだねぇ(? ??`?)?,,NORMALCHAT,zIE7aA0n3jg,3841
あおと,1590158770020160,1:27:44,,?,,NORMALCHAT,zIE7aA0n3jg,3842
C Koda,1590158770729947,1:27:45,,スパチャがうまく入らないです…,,NORMALCHAT,zIE7aA0n3jg,3843
sane ura,1590158772815782,1:27:47,,なるほど！！！！,,NORMALCHAT,zIE7aA0n3jg,3844
メンヘラ特効薬,1590158772853630,1:27:47,,メモとらせる,,NORMALCHAT,zIE7aA0n3jg,3845
my my,1590158773672648,1:27:48,,元いじめっこと一緒に仕事できますか？そうなったら辞めますか？,,NORMALCHAT,zIE7aA0n3jg,3846
tam tam,1590158774337327,1:27:49,,なるほど。。。,,NORMALCHAT,zIE7aA0n3jg,3847
Mu,1590158775020381,1:27:49,,緊張感か,,NORMALCHAT,zIE7aA0n3jg,3848
筋肉低音倶楽部,1590158775264089,1:27:50,,これをできるやつはほぼいない,,NORMALCHAT,zIE7aA0n3jg,3849
とろろいもこ,1590158775570108,1:27:50,メンバー（1 か月）,DaiGoさん、何でそんなに喉強いんですか！？,,NORMALCHAT,zIE7aA0n3jg,3850
saori nakagawa,1590158775630460,1:27:50,,にゃんもナイト自由な(=^ェ^=),,NORMALCHAT,zIE7aA0n3jg,3851
黒潮。,1590158776142321,1:27:51,,スパナさんナイス,,NORMALCHAT,zIE7aA0n3jg,3852
miyu miyu,1590158777312923,1:27:52,,DaiGoさん、ありがとうございました?セルフコンパッションを勉強して自分に自信を持てる様にします！,,NORMALCHAT,zIE7aA0n3jg,3853
s k,1590158777337713,1:27:52,,なるほど,,NORMALCHAT,zIE7aA0n3jg,3854
PlayLists,1590158781055377,1:27:55,メンバー（1 か月）,悪いと思わなくていい、同感！,,NORMALCHAT,zIE7aA0n3jg,3855
ふくまさ,1590158781401972,1:27:56,,なるほど,,NORMALCHAT,zIE7aA0n3jg,3856
wol,1590158781693018,1:27:56,モデレーター,中国語,,NORMALCHAT,zIE7aA0n3jg,3857
みーやん,1590158781841855,1:27:56,,ぴこたん～,,NORMALCHAT,zIE7aA0n3jg,3858
だっくすふん太,1590158783773203,1:27:58,メンバー（3 か月）,ナイス?,,NORMALCHAT,zIE7aA0n3jg,3859
めぐ????,1590158784739461,1:27:59,,足w,,NORMALCHAT,zIE7aA0n3jg,3860
黒恭,1590158785484354,1:28:00,,そーだそーだ,,NORMALCHAT,zIE7aA0n3jg,3861
ドッカンバトル完全無課金攻略2000日 ACT,1590158786563850,1:28:01,,好きな筋トレの種目はなんですか？？,,NORMALCHAT,zIE7aA0n3jg,3862
すきっぷぅ,1590158787918399,1:28:02,,かわいいーーー,,NORMALCHAT,zIE7aA0n3jg,3863
PlayLists,1590158788741030,1:28:03,メンバー（1 か月）,質問は1つ＆まとめて(3行以内推奨)がいいですよ 医療系は回答が難しいかもえっち系はぬこみこで(youtubeの規約でです),,NORMALCHAT,zIE7aA0n3jg,3864
ぽぽん屋店長,1590158788828740,1:28:03,,駄目だ、自分には理解できない。,,NORMALCHAT,zIE7aA0n3jg,3865
yoh-yoh,1590158788921806,1:28:03,メンバー（1 か月）,1万人,,NORMALCHAT,zIE7aA0n3jg,3866
Bird's tale by Yoh_zo,1590158790016627,1:28:04,,LINEのグループはすぐ去るわー,,NORMALCHAT,zIE7aA0n3jg,3867
I Y,1590158790900565,1:28:05,,なるほど,,NORMALCHAT,zIE7aA0n3jg,3868
Mu,1590158791408293,1:28:06,,ピコたん可愛い???,,NORMALCHAT,zIE7aA0n3jg,3869
みーやん,1590158792282948,1:28:07,,あらま,,NORMALCHAT,zIE7aA0n3jg,3870
K.,1590158794080629,1:28:08,,前も言ったよね？(言ってないよ,,NORMALCHAT,zIE7aA0n3jg,3871
Kanata/R10 Channel,1590158796815831,1:28:11,,仕事がはやい。。。,,NORMALCHAT,zIE7aA0n3jg,3872
リカ,1590158797427194,1:28:12,,なんでー？？,,NORMALCHAT,zIE7aA0n3jg,3873
ひなたひとみ,1590158801989890,1:28:16,,猫をアップでみたいです～,,NORMALCHAT,zIE7aA0n3jg,3874
PlayLists,1590158802096829,1:28:16,メンバー（1 か月）,ぴこたん帰ってきてよかった!^^,,NORMALCHAT,zIE7aA0n3jg,3875
Victoria Blue,1590158804489803,1:28:19,,帰ってきたんた?,,NORMALCHAT,zIE7aA0n3jg,3876
N,1590158804761977,1:28:19,,相性かな,,NORMALCHAT,zIE7aA0n3jg,3877
miko NSAIDs,1590158804883778,1:28:19,,同僚、メモとらないっす。緊張感与えていいんですね。,,NORMALCHAT,zIE7aA0n3jg,3878
黒恭,1590158805011819,1:28:19,,ピコちゃん運がいいのね,,NORMALCHAT,zIE7aA0n3jg,3879
みーやん,1590158805840709,1:28:20,,かわいい～,,NORMALCHAT,zIE7aA0n3jg,3880
よんよん,1590158807052804,1:28:21,,ぴこたん?,,NORMALCHAT,zIE7aA0n3jg,3881
ヤギミノル,1590158807354802,1:28:22,モデレーター,勉強法の時、忘れるか不安な方が記憶できるってあったのと同じメカニズムなのな,,NORMALCHAT,zIE7aA0n3jg,3882
おんぼろちゃん,1590158807467411,1:28:22,,あらー,,NORMALCHAT,zIE7aA0n3jg,3883
空中糞尿,1590158807877734,1:28:22,,かわいい三毛ちゃんだね,,NORMALCHAT,zIE7aA0n3jg,3884
花の呼吸ゴリエママ,1590158808352258,1:28:23,,3匹は保護猫さんφ(．．)ﾒﾓﾒﾓ,,NORMALCHAT,zIE7aA0n3jg,3885
hopper frog,1590158809000572,1:28:23,,いいなーｗ,,NORMALCHAT,zIE7aA0n3jg,3886
K.ユキ,1590158810401282,1:28:25,,ひどい飼い主,,NORMALCHAT,zIE7aA0n3jg,3887
もこちけTV,1590158812511434,1:28:27,,?カワイイ、、あああぁ,,NORMALCHAT,zIE7aA0n3jg,3888
Bird's tale by Yoh_zo,1590158813705735,1:28:28,,それかわいいいい,,NORMALCHAT,zIE7aA0n3jg,3889
みるるん,1590158813922688,1:28:28,,可愛い?,,NORMALCHAT,zIE7aA0n3jg,3890
an just,1590158814556662,1:28:29,,かわいい,,NORMALCHAT,zIE7aA0n3jg,3891
yaco yaco,1590158815684711,1:28:30,,ピコたん可愛い??????,,NORMALCHAT,zIE7aA0n3jg,3892
ヒロトY,1590158816016365,1:28:30,,ネコさん?ほんと可愛い??,,NORMALCHAT,zIE7aA0n3jg,3893
さくらねこの家,1590158816230151,1:28:31,,めちゃくちゃかわいいピコたん?,,NORMALCHAT,zIE7aA0n3jg,3894
じゆり,1590158816536996,1:28:31,,旅行の時はペットホテルですか？,,NORMALCHAT,zIE7aA0n3jg,3895
アンドロメダEXO,1590158816555746,1:28:31,,可愛い?,,NORMALCHAT,zIE7aA0n3jg,3896
yoh-yoh,1590158817214999,1:28:32,メンバー（1 か月）,,,NORMALCHAT,zIE7aA0n3jg,3897
S N,1590158817604700,1:28:32,,ぴこさんは新メンバーですか?,,NORMALCHAT,zIE7aA0n3jg,3898
すきっぷぅ,1590158817951551,1:28:32,,正解だったねぇ,,NORMALCHAT,zIE7aA0n3jg,3899
Mi Take,1590158818146316,1:28:33,,あんよがかわいい,,NORMALCHAT,zIE7aA0n3jg,3900
黒潮。,1590158818494896,1:28:33,,これこそ運命的な出会い,,NORMALCHAT,zIE7aA0n3jg,3901
リカ,1590158818614554,1:28:33,,こんなに可愛いのに,,NORMALCHAT,zIE7aA0n3jg,3902
shiba ota,1590158818623398,1:28:33,,かわいい...,,NORMALCHAT,zIE7aA0n3jg,3903
たえ,1590158818849821,1:28:33,,すき,,NORMALCHAT,zIE7aA0n3jg,3904
mick,1590158819219277,1:28:34,,てか、3回までは答える。って先に言うわ。,,NORMALCHAT,zIE7aA0n3jg,3905
Orie M,1590158819987987,1:28:34,,笑,,NORMALCHAT,zIE7aA0n3jg,3906
Katsuya,1590158820095901,1:28:34,,ｗｗ,,NORMALCHAT,zIE7aA0n3jg,3907
ユウ,1590158820473759,1:28:35,新規メンバー,ダイゴさんと出会う為,,NORMALCHAT,zIE7aA0n3jg,3908
ちゃらあい,1590158820562117,1:28:35,,よく眠ってる?,,NORMALCHAT,zIE7aA0n3jg,3909
PlayLists,1590158821268531,1:28:36,メンバー（1 か月）,脳みそｗｗ,,NORMALCHAT,zIE7aA0n3jg,3910
sane ura,1590158821352057,1:28:36,,それだ,,NORMALCHAT,zIE7aA0n3jg,3911
アダニー,1590158822780157,1:28:37,,（笑）,,NORMALCHAT,zIE7aA0n3jg,3912
bu uuu,1590158822885733,1:28:37,,笑,,NORMALCHAT,zIE7aA0n3jg,3913
wol,1590158824609905,1:28:39,モデレーター,多分もういないけど,,NORMALCHAT,zIE7aA0n3jg,3914
とろろいもこ,1590158825250188,1:28:40,メンバー（1 か月）,脳みそ笑,,NORMALCHAT,zIE7aA0n3jg,3915
たたぽ,1590158825499400,1:28:40,,猫に甘々なDaiGoさん良き…,,NORMALCHAT,zIE7aA0n3jg,3916
Bird's tale by Yoh_zo,1590158825706119,1:28:40,,ちょ。そこまでいわなくてもー,,NORMALCHAT,zIE7aA0n3jg,3917
ぽぽん屋店長,1590158825859848,1:28:40,,会話についていかない。,,NORMALCHAT,zIE7aA0n3jg,3918
ドルフィン,1590158825889381,1:28:40,,おりこう、ぴこたん,,NORMALCHAT,zIE7aA0n3jg,3919
AL1EN,1590158826202017,1:28:40,,脳みそ付いてないは草,,NORMALCHAT,zIE7aA0n3jg,3920
みーやん,1590158826244696,1:28:40,,ぴこたん～,,NORMALCHAT,zIE7aA0n3jg,3921
haru potter,1590158826475097,1:28:41,,なんて幸運な子,,NORMALCHAT,zIE7aA0n3jg,3922
よんよん,1590158826747336,1:28:41,,ぴこさん、良かったです?,,NORMALCHAT,zIE7aA0n3jg,3923
Kanata/R10 Channel,1590158827887061,1:28:42,,飼い主さんw,,NORMALCHAT,zIE7aA0n3jg,3924
Kaori Yamato,1590158828083854,1:28:42,,隔離？,,NORMALCHAT,zIE7aA0n3jg,3925
rin rin,1590158828146794,1:28:42,,ぴこさま可愛すぎ,,NORMALCHAT,zIE7aA0n3jg,3926
an just,1590158828238131,1:28:43,,脳みそがついてなかった笑,,NORMALCHAT,zIE7aA0n3jg,3927
月と一番星,1590158828328933,1:28:43,,ウケる(笑)?,,NORMALCHAT,zIE7aA0n3jg,3928
Seiko Nakai,1590158828910546,1:28:43,,ぴこたーん??,,NORMALCHAT,zIE7aA0n3jg,3929
ブラックさんだー,1590158831030878,1:28:45,,だいごさん優しい,,NORMALCHAT,zIE7aA0n3jg,3930
空中糞尿,1590158831261715,1:28:46,,ピコ太郎かわいい,,NORMALCHAT,zIE7aA0n3jg,3931
みや,1590158831369412,1:28:46,新規メンバー,能無しW,,NORMALCHAT,zIE7aA0n3jg,3932
だっくすふん太,1590158831892766,1:28:46,メンバー（3 か月）,かわいそうな人ｗ,,NORMALCHAT,zIE7aA0n3jg,3933
さくらさくら,1590158831922815,1:28:46,,?無し?,,NORMALCHAT,zIE7aA0n3jg,3934
白黒つけようか,1590158832105853,1:28:46,,煽るな(笑),,NORMALCHAT,zIE7aA0n3jg,3935
大豆丸,1590158833181929,1:28:48,,w,,NORMALCHAT,zIE7aA0n3jg,3936
Dmoufu0xx706,1590158833883535,1:28:48,,ダイゴさんのネコ好きなとこ好きですw,,NORMALCHAT,zIE7aA0n3jg,3937
ちゃありー,1590158834544454,1:28:49,,ノーミソ笑,,NORMALCHAT,zIE7aA0n3jg,3938
たえ,1590158835877761,1:28:50,,DaiGoさん大好きです。,,NORMALCHAT,zIE7aA0n3jg,3939
透希崎,1590158836171697,1:28:51,,わかるぅ,,NORMALCHAT,zIE7aA0n3jg,3940
なな優木,1590158836427938,1:28:51,,わらった,,NORMALCHAT,zIE7aA0n3jg,3941
よんよん,1590158837419667,1:28:52,,幸せになって良かった,,NORMALCHAT,zIE7aA0n3jg,3942
AJ,1590158839129933,1:28:53,,1万人,,NORMALCHAT,zIE7aA0n3jg,3943
吉良の同僚,1590158839176687,1:28:54,,ブラックジョーク,,NORMALCHAT,zIE7aA0n3jg,3944
